64 64 64
0,144375 0,03546875 0,3129688
-4,62 -0,006999969 -10,015
19 5 14 False
19 5 62 False
15 57 62 False
31 1 14 False
31 1 30 False
31 1 46 False
31 1 62 False
23 17 14 False
21 5 14 False
21 5 62 False
9 61 62 False
25 5 62 False
17 21 14 False
43 7 52 False
41 23 52 False
21 23 40 False
46 7 52 False
44 23 52 False
16 7 14 False
17 6 62 False
28 3 45 True
16 20 15 True
17 4 15 True
18 4 15 True
20 4 15 True
21 16 15 True
22 16 15 True
31 1 45 True
31 2 45 True
41 20 53 True
41 6 53 True
41 0 55 True
41 18 54 True
41 2 54 True
40 22 53 True
47 4 53 True
47 2 53 True
47 16 54 True
47 18 53 True
47 0 54 True
46 20 53 True
46 1 53 True
46 17 53 True
45 1 53 True
45 18 53 True
45 17 53 True
45 2 53 True
45 20 53 True
44 16 55 True
44 0 55 True
44 5 53 True
44 6 53 True
43 2 53 True
43 18 53 True
43 20 53 True
43 1 53 True
43 4 53 True
43 2 54 True
43 18 54 True
43 17 53 True
42 16 55 True
42 6 53 True
42 0 55 True
41 16 55 True
40 19 53 True
40 3 53 True
40 5 53 True
29 0 47 True
29 0 15 True
29 0 31 True
29 0 63 True
30 0 47 True
30 0 31 True
30 0 15 True
30 0 63 True
5 60 63 True
6 60 63 True
8 60 63 True
13 56 63 True
14 56 63 True
17 4 63 True
18 4 63 True
20 4 63 True
24 4 63 True
16 7 45 True
16 12 45 True
16 10 45 True
17 16 45 True
17 19 44 True
17 8 45 True
18 16 45 True
19 6 45 True
19 8 45 True
19 5 45 True
19 13 44 True
20 22 41 True
20 16 45 True
20 15 41 True
21 8 45 True
21 6 45 True
21 20 41 True
21 5 45 True
21 14 42 True
21 12 43 True
21 11 44 True
22 12 43 True
22 8 45 True
22 5 45 True
23 17 44 True
23 13 41 True
23 14 42 True
23 14 41 True
23 20 41 True
23 6 45 True
25 6 45 True
25 5 45 True
26 5 45 True
27 6 45 True
28 5 45 True
13 58 62 False
28 2 62 False
20 18 14 False
22 4 14 False
22 4 62 False
10 60 62 False
26 4 62 False
18 20 14 False
18 6 14 False
18 6 62 False
14 58 62 False
30 2 62 False
22 18 14 False
20 6 14 False
20 6 62 False
24 6 62 False
16 22 14 False
20 7 45 True
20 15 42 True
20 10 45 True
20 9 45 True
20 13 43 True
21 22 41 True
21 16 45 True
21 15 41 True
22 15 42 True
22 16 45 True
22 21 41 True
22 7 45 True
22 15 41 True
23 8 45 True
23 5 45 True
23 12 43 True
24 7 45 True
26 7 45 True
27 5 45 True
28 7 45 True
16 5 15 True
16 6 15 True
17 20 15 True
19 4 15 True
20 17 15 True
21 4 15 True
23 16 15 True
29 3 45 True
30 3 45 True
41 22 53 True
41 3 53 True
41 19 53 True
41 5 53 True
42 3 54 True
42 5 53 True
42 21 53 True
42 19 54 True
42 3 53 True
42 19 53 True
47 20 53 True
47 17 53 True
47 1 53 True
46 5 53 True
46 17 54 True
46 19 53 True
46 3 53 True
46 1 54 True
46 6 53 True
45 0 55 True
45 6 53 True
45 16 55 True
45 2 54 True
45 5 53 True
44 19 53 True
44 21 53 True
44 3 53 True
44 22 53 True
43 0 55 True
43 6 53 True
43 16 55 True
40 7 53 True
40 1 55 True
40 21 53 True
40 19 54 True
40 3 54 True
40 17 55 True
31 0 47 True
31 0 31 True
31 0 15 True
31 0 63 True
7 60 63 True
9 60 63 True
12 57 63 True
15 56 63 True
16 5 63 True
19 4 63 True
21 4 63 True
25 4 63 True
28 1 63 True
16 9 45 True
16 18 45 True
16 17 45 True
17 10 45 True
17 12 45 True
17 7 45 True
18 7 45 True
18 9 45 True
18 12 45 True
19 16 45 True
20 21 41 True
31 1 13 False
31 1 29 False
31 1 61 False
28 3 29 False
31 4 45 False
29 6 45 False
47 7 52 False
45 23 52 False
17 7 14 False
16 7 62 False
12 59 62 False
29 2 62 False
21 18 14 False
23 4 14 False
23 4 62 False
11 60 62 False
27 4 62 False
19 20 14 False
19 6 14 False
19 6 62 False
15 58 62 False
31 2 62 False
23 18 14 False
21 6 14 False
21 6 62 False
25 6 62 False
46 18 54 True
46 2 54 True
45 18 54 True
40 4 54 True
29 3 29 False
29 5 45 False
30 5 45 False
4 61 63 False
28 1 15 False
28 1 31 False
28 1 47 False
17 7 62 False
13 59 62 False
28 3 62 False
20 19 14 False
22 5 14 False
22 5 62 False
10 61 62 False
26 5 62 False
18 21 14 False
18 7 14 False
18 7 62 False
14 59 62 False
30 3 62 False
22 19 14 False
20 7 14 False
20 7 62 False
24 7 62 False
17 22 14 False
23 16 45 True
23 7 45 True
23 21 41 True
23 15 41 True
23 15 42 True
25 7 45 True
27 7 45 True
16 21 15 True
17 6 15 True
17 5 15 True
18 5 15 True
20 5 15 True
21 17 15 True
22 17 15 True
31 3 45 True
41 1 55 True
41 19 54 True
41 7 53 True
41 17 55 True
41 21 53 True
41 3 54 True
41 4 54 True
42 17 55 True
42 1 55 True
42 7 53 True
43 21 53 True
43 19 54 True
43 19 53 True
43 3 54 True
47 1 54 True
47 5 53 True
47 19 53 True
47 17 54 True
47 2 54 True
47 18 54 True
47 6 53 True
47 3 53 True
46 21 53 True
45 21 53 True
45 19 53 True
45 22 53 True
45 3 53 True
44 1 55 True
44 19 54 True
44 7 53 True
44 3 54 True
44 17 55 True
43 5 53 True
43 3 53 True
40 23 53 True
12 58 63 True
13 57 63 True
14 57 63 True
16 6 63 True
17 5 63 True
18 5 63 True
20 5 63 True
24 5 63 True
29 1 63 True
30 1 63 True
16 11 45 True
16 13 45 True
17 17 45 True
17 18 45 True
17 9 45 True
18 17 45 True
19 9 45 True
19 7 45 True
19 12 45 True
20 17 45 True
20 23 41 True
21 9 45 True
21 10 45 True
21 21 41 True
21 7 45 True
21 13 43 True
21 15 42 True
22 9 45 True
22 13 43 True
22 6 14 False
22 6 62 False
26 6 62 False
18 22 14 False
12 60 62 False
28 4 62 False
20 20 14 False
14 60 62 False
30 4 62 False
22 20 14 False
22 4 63 True
24 6 63 True
25 5 63 True
26 4 63 True
28 2 63 True
30 2 63 True
31 1 63 True
16 19 45 True
17 13 45 True
17 11 45 True
18 18 44 True
18 10 44 True
18 13 45 True
19 17 45 True
20 20 42 True
20 14 43 True
20 11 45 True
21 17 45 True
21 23 41 True
22 17 45 True
22 14 43 True
22 10 44 True
23 13 43 True
40 6 54 True
40 20 54 True
40 2 55 True
40 18 55 True
40 5 54 True
46 0 55 True
10 60 63 True
13 58 63 True
14 58 63 True
15 57 63 True
17 6 63 True
18 6 63 True
19 5 63 True
20 6 63 True
21 5 63 True
47 21 53 True
46 7 53 True
46 3 54 True
46 4 54 True
46 19 54 True
46 16 55 True
45 17 55 True
45 1 55 True
45 3 54 True
45 19 54 True
45 7 53 True
44 23 53 True
44 4 54 True
43 7 53 True
43 17 55 True
43 1 55 True
42 4 54 True
42 2 55 True
42 18 55 True
41 23 53 True
23 17 15 True
22 18 15 True
22 4 15 True
21 5 15 True
20 6 15 True
20 18 15 True
19 5 15 True
18 20 15 True
18 6 15 True
17 21 15 True
16 7 15 True
23 9 45 True
31 5 45 False
5 61 63 False
29 1 15 False
29 1 31 False
29 1 47 False
29 7 45 False
6 61 63 False
30 1 15 False
30 1 31 False
30 1 47 False
8 61 63 False
29 3 62 False
21 19 14 False
23 5 14 False
23 5 62 False
11 61 62 False
27 5 62 False
19 21 14 False
19 7 14 False
19 7 62 False
15 59 62 False
31 3 62 False
23 19 14 False
21 7 14 False
21 7 62 False
25 7 62 False
16 23 14 False
23 6 14 False
23 6 62 False
27 6 62 False
19 22 14 False
13 60 62 False
29 4 62 False
21 20 14 False
15 60 62 False
31 4 62 False
23 20 14 False
28 6 62 False
20 22 14 False
7 61 63 False
31 1 15 False
31 1 31 False
31 1 47 False
9 61 63 False
17 23 14 False
22 7 14 False
22 7 62 False
26 7 62 False
18 23 14 False
12 61 62 False
28 5 62 False
20 21 14 False
14 61 62 False
30 5 62 False
22 21 14 False
29 6 62 False
21 22 14 False
42 22 52 False
22 22 40 False
30 6 62 False
22 22 14 False
16 8 14 False
46 22 52 False
31 2 63 True
16 14 44 True
17 19 45 True
18 14 44 True
19 10 44 True
19 13 45 True
19 18 44 True
20 18 44 True
20 22 42 True
21 20 42 True
21 11 45 True
21 14 43 True
22 20 42 True
22 18 44 True
22 22 42 True
23 14 43 True
23 10 44 True
23 17 45 True
16 22 15 True
17 7 15 True
19 20 15 True
19 6 15 True
21 6 15 True
21 18 15 True
23 18 15 True
23 4 15 True
41 5 54 True
41 18 55 True
41 20 54 True
41 2 55 True
41 6 54 True
42 6 54 True
42 20 54 True
42 22 54 True
43 4 54 True
43 18 55 True
43 2 55 True
44 22 54 True
44 6 54 True
47 19 54 True
47 3 54 True
47 0 55 True
47 4 54 True
47 16 55 True
47 7 53 True
46 20 54 True
46 6 54 True
45 4 54 True
45 23 53 True
44 18 55 True
44 2 55 True
44 20 54 True
40 22 54 True
11 60 63 True
12 59 63 True
15 58 63 True
16 7 63 True
19 6 63 True
21 6 63 True
23 4 63 True
25 6 63 True
27 4 63 True
29 2 63 True
20 7 63 True
18 7 63 True
17 7 63 True
14 59 63 True
14 60 63 True
13 59 63 True
12 60 63 True
40 3 55 True
40 7 54 True
40 4 55 True
40 21 54 True
40 19 55 True
47 20 54 True
47 6 54 True
46 1 55 True
46 18 55 True
46 2 55 True
46 22 54 True
46 5 54 True
46 17 55 True
45 22 54 True
45 6 54 True
45 20 54 True
45 18 55 True
45 2 55 True
44 5 54 True
43 22 54 True
43 6 54 True
43 20 54 True
42 5 54 True
42 3 55 True
42 19 55 True
41 22 54 True
22 19 15 True
22 5 15 True
22 20 15 True
22 6 15 True
20 19 15 True
20 20 15 True
20 7 15 True
18 21 15 True
18 22 15 True
18 7 15 True
17 22 15 True
23 20 42 True
23 18 44 True
23 22 42 True
22 11 44 True
22 15 43 True
21 22 42 True
21 18 44 True
20 15 43 True
20 21 42 True
20 12 44 True
19 14 44 True
18 19 44 True
18 11 44 True
17 14 44 True
30 4 63 True
30 3 63 True
28 3 63 True
28 4 63 True
26 6 63 True
26 5 63 True
24 7 63 True
22 6 63 True
22 5 63 True
23 7 14 False
23 7 62 False
27 7 62 False
19 23 14 False
13 61 62 False
29 5 62 False
21 21 14 False
15 61 62 False
31 5 62 False
23 21 14 False
28 7 62 False
20 23 14 False
43 22 52 False
23 22 40 False
31 6 62 False
23 22 14 False
17 8 14 False
47 22 52 False
18 8 14 False
20 8 14 False
16 8 62 False
16 16 62 False
16 32 62 False
16 10 14 False
22 8 14 False
18 8 62 False
18 16 62 False
18 32 62 False
18 10 14 False
20 10 14 False
16 10 62 False
16 18 62 False
16 34 62 False
16 12 14 False
10 61 63 False
29 7 62 False
21 23 14 False
42 23 52 False
22 23 40 False
30 7 62 False
22 23 14 False
16 9 14 False
46 23 52 False
19 8 14 False
21 8 14 False
17 8 62 False
17 16 62 False
17 32 62 False
17 10 14 False
23 8 14 False
19 8 62 False
19 16 62 False
19 32 62 False
19 10 14 False
21 10 14 False
17 10 62 False
17 18 62 False
17 34 62 False
17 12 14 False
22 10 14 False
18 10 62 False
18 18 62 False
18 34 62 False
18 12 14 False
20 8 62 False
20 16 62 False
20 32 62 False
23 6 63 True
23 5 63 True
25 7 63 True
27 6 63 True
27 5 63 True
28 6 63 True
29 3 63 True
29 4 63 True
31 4 63 True
31 3 63 True
16 15 44 True
18 15 44 True
19 19 44 True
19 11 44 True
20 23 42 True
20 19 44 True
20 14 44 True
21 21 42 True
21 12 44 True
21 15 43 True
22 19 44 True
22 23 42 True
22 21 42 True
22 12 44 True
23 11 44 True
23 15 43 True
16 23 15 True
19 7 15 True
19 22 15 True
19 21 15 True
20 22 15 True
21 20 15 True
21 19 15 True
21 7 15 True
23 6 15 True
23 19 15 True
23 5 15 True
23 20 15 True
41 7 54 True
41 19 55 True
41 3 55 True
41 21 54 True
41 4 55 True
42 21 54 True
42 23 54 True
42 7 54 True
43 19 55 True
43 3 55 True
43 5 54 True
44 21 54 True
44 7 54 True
44 23 54 True
47 18 55 True
47 2 55 True
47 5 54 True
47 17 55 True
47 1 55 True
47 22 54 True
46 21 54 True
46 7 54 True
45 5 54 True
44 3 55 True
44 19 55 True
40 23 54 True
13 60 63 True
15 59 63 True
15 60 63 True
19 7 63 True
21 7 63 True
40 20 55 True
40 6 55 True
40 5 55 True
22 7 63 True
26 7 63 True
28 5 63 True
29 6 63 True
30 5 63 True
30 6 63 True
17 15 44 True
18 18 45 True
18 10 45 True
19 15 44 True
20 13 44 True
20 20 43 True
21 23 42 True
21 14 44 True
21 19 44 True
22 10 45 True
22 22 41 True
23 12 44 True
23 19 44 True
23 23 42 True
23 21 42 True
16 8 15 True
17 23 15 True
18 23 15 True
20 21 15 True
21 22 15 True
22 7 15 True
22 21 15 True
22 22 15 True
41 23 54 True
42 4 55 True
42 22 53 True
43 7 54 True
43 21 54 True
43 23 54 True
44 4 55 True
45 23 54 True
45 3 55 True
45 19 55 True
45 21 54 True
45 7 54 True
46 4 55 True
46 19 55 True
46 22 53 True
46 23 54 True
46 3 55 True
47 7 54 True
47 21 54 True
11 61 63 False
43 23 52 False
23 23 40 False
31 7 62 False
23 23 14 False
17 9 14 False
47 23 52 False
18 9 14 False
20 9 14 False
16 9 62 False
16 17 62 False
16 33 62 False
16 11 14 False
22 9 14 False
18 9 62 False
18 17 62 False
18 33 62 False
18 11 14 False
20 11 14 False
16 11 62 False
16 19 62 False
16 35 62 False
16 13 14 False
23 10 14 False
19 10 62 False
19 18 62 False
19 34 62 False
19 12 14 False
21 8 62 False
21 16 62 False
21 32 62 False
16 14 14 False
22 8 62 False
22 16 62 False
22 32 62 False
18 14 14 False
20 10 62 False
20 18 62 False
20 34 62 False
22 14 44 True
20 18 45 True
20 15 44 True
20 22 43 True
21 13 44 True
21 20 43 True
22 13 44 True
22 20 43 True
22 22 43 True
22 18 45 True
23 10 45 True
23 22 41 True
16 12 15 True
16 10 15 True
17 8 15 True
18 10 15 True
18 8 15 True
19 23 15 True
20 23 15 True
20 10 15 True
20 8 15 True
21 21 15 True
22 8 15 True
23 21 15 True
23 7 15 True
23 22 15 True
41 6 55 True
41 20 55 True
41 5 55 True
42 22 55 True
42 20 55 True
42 6 55 True
43 4 55 True
43 22 53 True
44 20 55 True
44 22 55 True
44 6 55 True
45 4 55 True
46 6 55 True
46 20 55 True
47 4 55 True
47 19 55 True
47 23 54 True
47 22 53 True
40 22 55 True
16 10 63 True
16 16 63 True
16 8 63 True
16 34 63 True
16 32 63 True
16 18 63 True
18 16 63 True
18 8 63 True
18 32 63 True
23 7 63 True
27 7 63 True
28 7 63 True
29 5 63 True
31 5 63 True
31 6 63 True
16 14 45 True
18 14 45 True
19 18 45 True
19 10 45 True
47 3 55 True
12 61 63 False
14 61 63 False
19 9 14 False
21 9 14 False
17 9 62 False
17 17 62 False
17 33 62 False
17 11 14 False
23 9 14 False
19 9 62 False
19 17 62 False
19 33 62 False
19 11 14 False
21 11 14 False
17 11 62 False
17 19 62 False
17 35 62 False
17 13 14 False
22 11 14 False
18 11 62 False
18 19 62 False
18 35 62 False
18 13 14 False
20 9 62 False
20 17 62 False
20 33 62 False
17 14 14 False
23 8 62 False
23 16 62 False
23 32 62 False
19 14 14 False
21 10 62 False
21 18 62 False
21 34 62 False
23 14 44 True
22 10 62 False
22 18 62 False
22 34 62 False
18 18 63 True
19 8 63 True
19 32 63 True
19 16 63 True
20 32 63 True
20 16 63 True
20 8 63 True
29 7 63 True
30 7 63 True
17 14 45 True
18 11 45 True
18 19 45 True
19 14 45 True
20 21 43 True
20 12 45 True
21 22 43 True
21 18 45 True
21 15 44 True
22 11 45 True
22 23 41 True
23 18 45 True
23 13 44 True
23 22 43 True
23 20 43 True
16 9 15 True
17 10 15 True
17 12 15 True
18 12 15 True
19 10 15 True
19 8 15 True
21 8 15 True
21 10 15 True
21 23 15 True
22 10 15 True
22 23 15 True
23 8 15 True
41 22 55 True
42 5 55 True
42 23 53 True
43 20 55 True
43 22 55 True
47 6 55 True
47 20 55 True
46 23 53 True
46 5 55 True
46 22 55 True
45 6 55 True
45 20 55 True
45 22 55 True
44 5 55 True
43 6 55 True
40 7 55 True
40 21 55 True
17 10 63 True
17 32 63 True
17 34 63 True
17 8 63 True
17 18 63 True
17 16 63 True
18 10 63 True
18 34 63 True
13 61 63 False
15 61 63 False
23 11 14 False
19 11 62 False
19 19 62 False
19 35 62 False
19 13 14 False
21 9 62 False
21 17 62 False
21 33 62 False
16 15 14 False
22 9 62 False
22 17 62 False
22 33 62 False
18 15 14 False
20 11 62 False
20 19 62 False
20 35 62 False
20 12 14 False
22 15 44 True
23 10 62 False
23 18 62 False
23 34 62 False
16 19 63 True
18 9 63 True
18 17 63 True
18 33 63 True
19 18 63 True
19 34 63 True
19 10 63 True
20 10 63 True
20 34 63 True
20 18 63 True
21 32 63 True
21 8 63 True
21 16 63 True
22 16 63 True
22 8 63 True
22 32 63 True
31 7 63 True
16 20 44 True
16 15 45 True
18 15 45 True
19 11 45 True
19 19 45 True
20 23 43 True
20 19 45 True
20 14 45 True
21 21 43 True
21 12 45 True
22 12 45 True
22 23 43 True
22 19 45 True
22 21 43 True
23 11 45 True
23 23 41 True
16 13 15 True
16 14 15 True
16 11 15 True
17 9 15 True
18 14 15 True
18 9 15 True
18 11 15 True
19 12 15 True
20 11 15 True
20 9 15 True
22 9 15 True
23 10 15 True
23 23 15 True
41 7 55 True
41 21 55 True
42 23 55 True
42 21 55 True
42 7 55 True
43 5 55 True
47 5 55 True
47 23 53 True
47 22 55 True
46 21 55 True
46 7 55 True
45 5 55 True
44 7 55 True
44 21 55 True
44 23 55 True
43 23 53 True
40 23 55 True
16 33 63 True
16 9 63 True
16 35 63 True
16 11 63 True
16 17 63 True
17 15 14 False
23 9 62 False
23 17 62 False
23 33 62 False
19 15 14 False
21 11 62 False
21 19 62 False
21 35 62 False
21 12 14 False
22 12 14 False
23 15 44 True
22 11 62 False
22 19 62 False
22 35 62 False
20 9 63 True
21 34 63 True
21 10 63 True
21 18 63 True
23 16 63 True
23 8 63 True
23 32 63 True
17 20 44 True
17 15 45 True
18 20 44 True
19 15 45 True
20 13 45 True
20 20 44 True
21 19 45 True
21 23 43 True
21 14 45 True
23 21 43 True
23 19 45 True
23 12 45 True
23 23 43 True
17 13 15 True
17 14 15 True
17 11 15 True
47 7 55 True
47 21 55 True
46 23 55 True
45 21 55 True
45 7 55 True
45 23 55 True
43 23 55 True
43 7 55 True
43 21 55 True
41 23 55 True
23 9 15 True
22 11 15 True
21 11 15 True
21 9 15 True
19 14 15 True
19 11 15 True
19 9 15 True
18 13 15 True
17 9 63 True
17 17 63 True
17 19 63 True
17 35 63 True
17 33 63 True
17 11 63 True
18 11 63 True
18 35 63 True
18 19 63 True
19 33 63 True
19 9 63 True
19 17 63 True
20 33 63 True
20 17 63 True
20 13 14 False
23 12 14 False
20 14 14 False
23 11 62 False
23 19 62 False
23 35 62 False
21 20 44 True
21 13 45 True
47 23 55 True
23 11 15 True
20 12 15 True
19 13 15 True
18 15 15 True
16 15 15 True
22 14 45 True
22 20 44 True
22 13 45 True
19 35 63 True
19 19 63 True
19 11 63 True
20 35 63 True
20 11 63 True
20 19 63 True
21 17 63 True
21 9 63 True
21 33 63 True
22 33 63 True
22 17 63 True
22 9 63 True
22 18 63 True
22 34 63 True
22 10 63 True
16 22 44 True
16 21 44 True
19 20 44 True
20 15 45 True
21 13 14 False
22 13 14 False
21 14 14 False
22 14 14 False
23 34 63 True
23 9 63 True
17 21 44 True
17 22 44 True
18 21 44 True
20 21 44 True
21 15 45 True
22 12 15 True
21 12 15 True
19 15 15 True
17 15 15 True
23 13 45 True
23 14 45 True
23 20 44 True
21 11 63 True
21 35 63 True
21 19 63 True
23 33 63 True
23 10 63 True
23 17 63 True
23 18 63 True
23 13 14 False
20 15 14 False
23 14 14 False
20 22 44 True
18 22 44 True
23 12 15 True
20 14 15 True
20 13 15 True
22 15 45 True
22 21 44 True
21 21 44 True
19 21 44 True
16 23 44 True
16 20 45 True
22 35 63 True
22 11 63 True
22 19 63 True
22 22 44 True
21 22 44 True
19 22 44 True
21 15 14 False
22 15 14 False
22 13 15 True
22 14 15 True
21 14 15 True
21 13 15 True
23 21 44 True
23 15 45 True
23 35 63 True
23 11 63 True
23 19 63 True
17 20 45 True
17 23 44 True
18 20 45 True
20 20 45 True
23 15 14 False
23 22 44 True
20 23 44 True
18 23 44 True
16 12 62 False
16 20 62 False
16 36 62 False
23 14 15 True
23 13 15 True
20 15 15 True
22 20 45 True
21 20 45 True
19 20 45 True
16 21 45 True
16 22 45 True
18 12 62 False
18 20 62 False
18 36 62 False
20 12 62 False
20 20 62 False
20 36 62 False
22 23 44 True
21 23 44 True
19 23 44 True
17 12 62 False
17 20 62 False
17 36 62 False
40 8 32 True
40 8 16 True
32 24 0 True
40 8 0 True
40 32 0 True
16 14 62 False
16 22 62 False
16 38 62 False
22 12 62 False
22 20 62 False
22 36 62 False
36 24 32 True
30 8 40 True
22 15 15 True
21 15 15 True
23 20 45 True
20 21 45 True
18 21 45 True
17 22 45 True
17 21 45 True
44 32 0 True
44 8 0 True
36 24 0 True
36 24 16 True
19 12 62 False
19 20 62 False
19 36 62 False
21 12 62 False
21 20 62 False
21 36 62 False
24 8 40 False
24 16 40 False
16 13 62 False
16 21 62 False
16 37 62 False
18 14 62 False
18 22 62 False
18 38 62 False
20 14 62 False
20 22 62 False
20 38 62 False
28 8 40 False
28 16 40 False
41 8 16 True
40 12 16 True
38 24 16 True
42 8 32 True
41 8 32 True
40 12 32 True
38 24 32 True
34 24 32 True
28 8 44 True
28 16 44 True
24 8 44 True
24 16 44 True
23 23 44 True
20 22 45 True
18 22 45 True
46 32 0 True
46 8 0 True
42 8 0 True
42 32 0 True
41 32 0 True
41 8 0 True
40 12 0 True
40 36 0 True
38 24 0 True
34 24 0 True
33 24 0 True
32 28 0 True
33 24 32 True
29 8 40 True
17 14 62 False
17 22 62 False
17 38 62 False
23 12 62 False
23 20 62 False
23 36 62 False
26 8 40 False
26 16 40 False
24 12 40 False
24 20 40 False
16 24 40 False
32 24 32 False
40 10 16 True
37 24 16 True
42 12 32 True
40 10 32 True
37 24 32 True
36 28 32 True
34 28 32 True
31 8 40 True
23 15 15 True
26 8 44 True
26 16 44 True
24 12 44 True
24 20 44 True
22 21 45 True
21 21 45 True
19 21 45 True
16 24 44 True
16 23 45 True
45 8 0 True
45 32 0 True
44 12 0 True
42 12 0 True
42 36 0 True
40 34 0 True
40 10 0 True
37 24 0 True
36 28 0 True
34 28 0 True
32 26 0 True
36 28 16 True
18 13 62 False
18 21 62 False
18 37 62 False
20 13 62 False
20 21 62 False
20 37 62 False
25 8 40 False
25 16 40 False
22 14 62 False
22 22 62 False
22 38 62 False
28 12 40 False
28 20 40 False
20 24 40 False
41 12 16 True
40 9 16 True
39 24 16 True
41 12 32 True
40 9 32 True
39 24 32 True
35 24 32 True
25 16 44 True
25 8 44 True
22 22 45 True
21 22 45 True
19 22 45 True
16 20 63 True
16 36 63 True
16 12 63 True
47 32 0 True
47 8 0 True
43 32 0 True
43 8 0 True
41 36 0 True
41 12 0 True
40 9 0 True
40 33 0 True
39 24 0 True
35 24 0 True
33 28 0 True
32 25 0 True
33 28 32 True
17 13 62 False
17 21 62 False
17 37 62 False
16 15 62 False
16 23 62 False
16 39 62 False
22 13 62 False
22 21 62 False
22 37 62 False
19 14 62 False
19 22 62 False
19 38 62 False
21 14 62 False
21 22 62 False
21 38 62 False
29 16 40 False
27 8 40 False
27 16 40 False
25 12 40 False
25 20 40 False
17 24 40 False
24 10 40 False
24 18 40 False
26 12 40 False
26 20 40 False
18 24 40 False
16 28 40 False
32 28 32 False
28 10 40 False
28 18 40 False
22 24 40 False
20 28 40 False
41 10 16 True
37 28 16 True
41 10 32 True
37 28 32 True
36 25 32 True
35 28 32 True
27 8 44 True
27 16 44 True
25 20 44 True
25 12 44 True
24 8 42 True
24 16 42 True
23 21 45 True
17 24 44 True
17 23 45 True
20 12 63 True
20 20 63 True
20 36 63 True
18 36 63 True
18 20 63 True
18 12 63 True
45 12 0 True
44 33 0 True
44 9 0 True
43 12 0 True
43 36 0 True
41 10 0 True
41 34 0 True
37 28 0 True
36 25 0 True
35 28 0 True
33 26 0 True
36 25 16 True
33 26 32 True
19 13 62 False
19 21 62 False
19 37 62 False
21 13 62 False
21 21 62 False
21 37 62 False
24 9 40 False
24 17 40 False
23 14 62 False
23 22 62 False
23 38 62 False
29 12 40 False
29 20 40 False
21 24 40 False
26 10 40 False
26 18 40 False
24 14 40 False
24 22 40 False
16 26 40 False
32 26 32 False
18 28 40 False
17 15 62 False
17 23 62 False
17 39 62 False
23 13 62 False
23 21 62 False
23 37 62 False
18 15 62 False
18 23 62 False
18 39 62 False
20 15 62 False
20 23 62 False
20 39 62 False
28 9 40 False
28 17 40 False
26 9 40 False
26 17 40 False
24 13 40 False
24 21 40 False
16 25 40 False
32 25 32 False
25 10 40 False
25 18 40 False
27 12 40 False
27 20 40 False
19 24 40 False
43 8 32 False
17 28 40 False
29 10 40 False
29 18 40 False
23 24 40 False
29 8 44 False
29 16 44 False
21 28 40 False
30 10 40 False
28 14 40 False
41 9 16 True
40 13 16 True
38 25 16 True
42 9 32 True
41 9 32 True
40 13 32 True
38 25 32 True
34 25 32 True
28 17 44 True
28 9 44 True
24 9 44 True
24 17 44 True
23 22 45 True
20 23 45 True
18 23 45 True
22 20 63 True
22 12 63 True
22 36 63 True
17 20 63 True
17 12 63 True
17 36 63 True
16 14 63 True
16 22 63 True
16 38 63 True
46 33 0 True
46 9 0 True
42 33 0 True
42 9 0 True
41 33 0 True
41 9 0 True
40 13 0 True
40 37 0 True
38 25 0 True
34 25 0 True
33 25 0 True
32 29 0 True
33 25 32 True
25 9 40 False
25 17 40 False
22 15 62 False
22 23 62 False
22 39 62 False
30 9 40 False
28 13 40 False
28 21 40 False
20 25 40 False
27 10 40 False
27 18 40 False
25 14 40 False
25 22 40 False
17 26 40 False
19 28 40 False
43 12 32 False
36 29 16 True
32 27 0 True
34 29 0 True
36 29 0 True
37 25 0 True
40 35 0 True
40 11 0 True
42 13 0 True
42 37 0 True
44 13 0 True
45 9 0 True
45 33 0 True
19 36 63 True
19 20 63 True
19 12 63 True
21 20 63 True
21 36 63 True
21 12 63 True
16 25 44 True
24 16 41 True
24 21 44 True
24 13 44 True
24 8 41 True
25 8 42 True
25 16 42 True
26 9 44 True
26 17 44 True
40 11 16 True
37 25 16 True
42 13 32 True
40 11 32 True
37 25 32 True
28 16 42 True
28 8 42 True
19 15 62 False
19 23 62 False
19 39 62 False
21 15 62 False
21 23 62 False
21 39 62 False
29 9 40 False
29 17 40 False
27 9 40 False
27 17 40 False
25 13 40 False
25 21 40 False
17 25 40 False
24 11 40 False
24 19 40 False
26 13 40 False
26 21 40 False
18 25 40 False
16 29 40 False
32 29 32 False
28 11 40 False
28 19 40 False
22 25 40 False
20 29 40 False
31 10 40 False
29 14 40 False
16 24 41 True
19 23 45 True
21 23 45 True
22 23 45 True
24 20 41 True
24 12 41 True
25 9 44 True
25 17 44 True
26 16 41 True
26 8 41 True
28 16 41 True
28 8 41 True
41 13 16 True
40 8 17 True
39 25 16 True
41 13 32 True
39 25 32 True
35 25 32 True
32 24 1 True
33 29 0 True
35 25 0 True
39 25 0 True
40 8 1 True
40 32 1 True
41 13 0 True
41 37 0 True
43 9 0 True
43 33 0 True
47 33 0 True
47 9 0 True
16 13 63 True
16 21 63 True
16 37 63 True
17 22 63 True
17 38 63 True
17 14 63 True
18 38 63 True
18 22 63 True
18 14 63 True
20 22 63 True
20 38 63 True
20 14 63 True
23 36 63 True
23 20 63 True
23 12 63 True
23 15 62 False
23 23 62 False
23 39 62 False
